ID,True_Segment,Predicted_Segment,Correct,Max_Posterior,Confidence_Level
2333,D,D,True,0.6896784537831728,Moderate_Review
643,D,D,True,0.9995298859747379,High_Confidence
5809,A,B,False,0.42442943557954355,Low_Review
1857,C,C,True,0.6113314901870097,Moderate_Review
1026,A,A,True,0.6601563836754795,Moderate_Review
4946,C,A,False,0.4467688996599942,Low_Review
498,D,D,True,0.8870377807254066,High_Confidence
4911,A,A,True,0.6508802101714506,Moderate_Review
5361,D,D,True,0.8188637919062579,High_Confidence
7194,A,C,False,0.49101942255206205,Low_Review
5143,B,B,True,0.4314682046106882,Low_Review
1646,B,C,False,0.43754149884099175,Low_Review
5202,D,D,True,0.9941594614400125,High_Confidence
6472,A,C,False,0.44696480862170745,Low_Review
7217,B,C,False,0.536002332453053,Moderate_Review
5077,D,D,True,0.8806573742603128,High_Confidence
2865,B,A,False,0.4398424247380896,Low_Review
5035,B,A,False,0.5807511423631041,Moderate_Review
779,B,C,False,0.5971151838145663,Moderate_Review
2563,C,C,True,0.7781441130006731,High_Confidence
5716,A,A,True,0.7086520303997269,Moderate_Review
1229,C,C,True,0.7873812541401995,High_Confidence
754,D,D,True,0.6629179704366575,Moderate_Review
1975,A,C,False,0.4920744026934101,Low_Review
7764,C,C,True,0.44684516491091175,Low_Review
3818,D,D,True,0.8693556915418041,High_Confidence
6708,C,B,False,0.44252304456495617,Low_Review
7779,B,A,False,0.7276562579933251,Moderate_Review
3304,B,C,False,0.4189422851257978,Low_Review
6712,C,C,True,0.7192877356223258,Moderate_Review
7570,B,B,True,0.4753183860022629,Low_Review
1629,C,D,False,0.9830346929293522,High_Confidence
7049,A,C,False,0.6953175253566247,Moderate_Review
7882,B,C,False,0.3841999783714165,Low_Review
36,D,D,True,0.7473189895478594,Moderate_Review
550,D,D,True,0.9848103859298709,High_Confidence
5731,C,A,False,0.49148789453567904,Low_Review
3734,B,C,False,0.3478774085385351,Low_Review
407,C,C,True,0.5908169273852019,Moderate_Review
1874,D,D,True,0.7049050508798845,Moderate_Review
2824,D,D,True,0.9996701614707278,High_Confidence
2344,B,C,False,0.5258049724728232,Moderate_Review
3328,D,D,True,0.9953901019804673,High_Confidence
1137,A,A,True,0.4450962808427146,Low_Review
4581,C,C,True,0.47397508581647757,Low_Review
3821,A,A,True,0.6028789502261941,Moderate_Review
4353,D,D,True,0.8605113217437454,High_Confidence
3260,C,C,True,0.6450940207376137,Moderate_Review
4629,A,B,False,0.41468074020942647,Low_Review
5165,D,A,False,0.5645702982211216,Moderate_Review
5369,A,C,False,0.5257131643807681,Moderate_Review
4865,C,C,True,0.45833345368564504,Low_Review
143,B,A,False,0.3667269353277581,Low_Review
5084,A,A,True,0.4880091515456979,Low_Review
7375,C,C,True,0.7536092271569933,High_Confidence
2676,C,C,True,0.780978441970604,High_Confidence
4434,B,A,False,0.5919008583853581,Moderate_Review
1922,C,C,True,0.6128052527593976,Moderate_Review
3420,B,A,False,0.5312593926984434,Moderate_Review
4474,B,C,False,0.6953175253566247,Moderate_Review
3081,A,C,False,0.5665274852694837,Moderate_Review
566,D,D,True,0.591581074800972,Moderate_Review
7544,B,B,True,0.48330709900336655,Low_Review
1765,C,C,True,0.7923313173623316,High_Confidence
4207,A,B,False,0.3595219605742419,Low_Review
3355,A,C,False,0.3765270252463865,Low_Review
3158,C,C,True,0.6483070132986909,Moderate_Review
3507,B,C,False,0.5971151838145663,Moderate_Review
7458,A,A,True,0.6831700653361744,Moderate_Review
5588,D,D,True,0.9994201933769774,High_Confidence
3371,D,A,False,0.6210174099155527,Moderate_Review
2586,C,C,True,0.5965177501056141,Moderate_Review
7687,C,C,True,0.6483070132986909,Moderate_Review
5582,D,D,True,0.9958517433317012,High_Confidence
8059,D,D,True,0.5787990995402728,Moderate_Review
1491,A,A,True,0.3772325153287196,Low_Review
6364,C,C,True,0.5396391989553673,Moderate_Review
6378,B,C,False,0.7873812541401995,High_Confidence
1812,C,C,True,0.4536752866217136,Low_Review
2202,D,D,True,0.6532775716447975,Moderate_Review
6163,A,A,True,0.3275067626798305,Low_Review
6741,A,C,False,0.4543313865758889,Low_Review
5960,C,C,True,0.7192877356223258,Moderate_Review
1399,D,B,False,0.4092954876716016,Low_Review
1298,A,C,False,0.5414084647512225,Moderate_Review
1700,B,A,False,0.40405880591020804,Low_Review
7548,C,C,True,0.6654501335338936,Moderate_Review
4352,B,C,False,0.6609876055016595,Moderate_Review
3309,C,C,True,0.631202208564925,Moderate_Review
4952,B,C,False,0.7055435380964143,Moderate_Review
3004,D,D,True,0.9567233724945277,High_Confidence
2495,D,D,True,0.999585012049234,High_Confidence
5793,A,D,False,0.7049050508798845,Moderate_Review
7057,C,B,False,0.4808160753302091,Low_Review
3483,A,B,False,0.45127544742962755,Low_Review
5535,D,D,True,0.9997925475024239,High_Confidence
2252,D,A,False,0.48197608805586784,Low_Review
578,D,D,True,0.9954841789290373,High_Confidence
2493,C,C,True,0.5343738259205695,Moderate_Review
3116,B,C,False,0.4535030016224275,Low_Review
3012,C,B,False,0.4121438908203528,Low_Review
5712,A,A,True,0.5301508225823569,Moderate_Review
2478,A,A,True,0.4288170186425633,Low_Review
4359,C,C,True,0.3943955450128489,Low_Review
7360,D,D,True,0.9910513971846453,High_Confidence
4663,D,D,True,0.9705251765784325,High_Confidence
3109,C,D,False,0.9498449970410525,High_Confidence
6423,C,D,False,0.9179882830172882,High_Confidence
5437,C,D,False,0.7107126088105079,Moderate_Review
523,C,D,False,0.6056799589791949,Moderate_Review
6066,D,D,True,0.9996701614707278,High_Confidence
2229,C,C,True,0.7831174574121861,High_Confidence
596,A,D,False,0.351309815512743,Low_Review
101,B,B,True,0.43941643867083546,Low_Review
6487,B,C,False,0.547287092291742,Moderate_Review
5179,D,D,True,0.999212078017052,High_Confidence
5047,C,C,True,0.3765270252463865,Low_Review
4272,D,D,True,0.9997925475024239,High_Confidence
7094,C,D,False,0.9848103859298709,High_Confidence
7541,A,C,False,0.5705058502373802,Moderate_Review
3101,B,C,False,0.7898022762038421,High_Confidence
7552,D,D,True,0.9052047941366991,High_Confidence
2523,A,C,False,0.7041362461069347,Moderate_Review
7747,A,A,True,0.3653046423917323,Low_Review
6493,A,C,False,0.6749632546656613,Moderate_Review
1470,A,A,True,0.5416312942929165,Moderate_Review
1564,D,D,True,0.9864595177488797,High_Confidence
3816,D,C,False,0.3883020143806496,Low_Review
3324,C,C,True,0.780978441970604,High_Confidence
4061,A,A,True,0.4789961844148798,Low_Review
1619,C,C,True,0.7445435216055736,Moderate_Review
6908,A,C,False,0.601728791681303,Moderate_Review
925,D,D,True,0.9931826816674768,High_Confidence
6019,D,D,True,0.7517406310962327,High_Confidence
2991,C,B,False,0.45828849424923024,Low_Review
6952,A,A,True,0.3553434610585617,Low_Review
4543,B,B,True,0.5411138606840209,Moderate_Review
3281,D,A,False,0.7117753045524947,Moderate_Review
1631,A,C,False,0.5134082156009235,Moderate_Review
151,A,D,False,0.8889528318572575,High_Confidence
1270,B,B,True,0.4458673176594871,Low_Review
2999,B,A,False,0.5326701925172355,Moderate_Review
2789,C,C,True,0.780343356756151,High_Confidence
3799,A,A,True,0.4650484876584318,Low_Review
3523,B,B,True,0.41328987547846374,Low_Review
7077,C,C,True,0.5330680698600577,Moderate_Review
7013,D,A,False,0.5261910217654925,Moderate_Review
1327,C,C,True,0.3955566058320465,Low_Review
4498,A,A,True,0.37494294494834496,Low_Review
4095,A,A,True,0.36996711215923156,Low_Review
5855,C,B,False,0.4445572963425061,Low_Review
7178,B,D,False,0.5503310364944443,Moderate_Review
5868,D,D,True,0.9849103571880589,High_Confidence
6202,B,C,False,0.4289377383763724,Low_Review
2200,D,D,True,0.763309526286397,High_Confidence
7473,A,A,True,0.6288100641398627,Moderate_Review
918,B,C,False,0.3772091327244184,Low_Review
905,D,D,True,0.996984284890007,High_Confidence
2365,B,C,False,0.660379985914098,Moderate_Review
5798,B,C,False,0.5314374017451188,Moderate_Review
5110,B,C,False,0.7521938255724119,High_Confidence
4589,A,A,True,0.6541773393561728,Moderate_Review
7213,B,C,False,0.4591862663576157,Low_Review
460,C,C,True,0.5396391989553673,Moderate_Review
6982,A,A,True,0.41627781620672316,Low_Review
6750,D,D,True,0.9936872323646332,High_Confidence
6569,C,C,True,0.6433984773342817,Moderate_Review
4616,B,C,False,0.6725718902840765,Moderate_Review
5820,C,D,False,0.9314748302814149,High_Confidence
7890,B,D,False,0.9480323879638737,High_Confidence
4104,D,C,False,0.5959213451524097,Moderate_Review
3409,D,D,True,0.999585012049234,High_Confidence
5625,A,C,False,0.5343738259205695,Moderate_Review
7692,C,C,True,0.7189380208281185,Moderate_Review
7471,D,D,True,0.9993443720160939,High_Confidence
4869,B,B,True,0.435916157157993,Low_Review
7557,D,D,True,0.5999979703004942,Moderate_Review
5196,B,A,False,0.5104215555312185,Moderate_Review
455,C,C,True,0.7764094774883908,High_Confidence
6824,D,D,True,0.9764690120561084,High_Confidence
7454,C,C,True,0.5815361976749783,Moderate_Review
4326,D,D,True,0.5343573353905292,Moderate_Review
6142,A,A,True,0.3793658846895259,Low_Review
1834,B,B,True,0.4810238908567634,Low_Review
1789,C,C,True,0.6674022217546371,Moderate_Review
49,A,A,True,0.6865985444126059,Moderate_Review
1340,C,C,True,0.48322877920191487,Low_Review
2539,A,B,False,0.4183813340344762,Low_Review
616,C,B,False,0.4577563657173548,Low_Review
3997,C,C,True,0.6317720780654713,Moderate_Review
3270,D,B,False,0.4093143287126271,Low_Review
2967,B,B,True,0.46021728123012023,Low_Review
4596,C,D,False,0.623867953787774,Moderate_Review
5428,B,A,False,0.456161113167369,Low_Review
1116,C,C,True,0.6158035155951228,Moderate_Review
6715,C,C,True,0.597227557838709,Moderate_Review
364,B,C,False,0.5148529513493865,Moderate_Review
3097,B,D,False,0.8170903789499704,High_Confidence
5682,B,B,True,0.35131528117467853,Low_Review
595,D,B,False,0.4503927434819238,Low_Review
4270,D,D,True,0.9997096166170963,High_Confidence
6012,A,A,True,0.49043411998554515,Low_Review
6397,B,C,False,0.32120505400610966,Low_Review
1920,D,D,True,0.9885583581870488,High_Confidence
6940,B,B,True,0.558054434257799,Moderate_Review
5187,B,C,False,0.780343356756151,High_Confidence
5882,B,D,False,0.9179882830172882,High_Confidence
46,B,B,True,0.4719742415991745,Low_Review
3078,A,D,False,0.8226750125460246,High_Confidence
7698,C,C,True,0.660379985914098,Moderate_Review
3037,A,C,False,0.4866219128110581,Low_Review
6501,C,C,True,0.6400334778975915,Moderate_Review
2322,C,C,True,0.39698019736192347,Low_Review
2405,A,A,True,0.4866735443599295,Low_Review
1887,D,D,True,0.9069957494597483,High_Confidence
1606,D,D,True,0.7449479272811127,Moderate_Review
7155,B,B,True,0.375437130915146,Low_Review
173,B,A,False,0.49227211171717516,Low_Review
2851,C,D,False,0.9751504952621798,High_Confidence
4780,D,D,True,0.9964767131196821,High_Confidence
6005,A,C,False,0.47851383915575274,Low_Review
2596,A,A,True,0.7324305280837529,Moderate_Review
7054,D,B,False,0.33966502025989564,Low_Review
2916,B,D,False,0.9820882804065025,High_Confidence
7348,A,C,False,0.37512512393002195,Low_Review
5792,D,D,True,0.9430391276098143,High_Confidence
4227,D,C,False,0.4463399626212431,Low_Review
3102,A,B,False,0.44274013469912327,Low_Review
6545,C,C,True,0.5062284441113722,Moderate_Review
2968,B,B,True,0.5724670354832418,Moderate_Review
3519,B,C,False,0.48917805753802807,Low_Review
2920,A,A,True,0.41114493875969804,Low_Review
5571,B,A,False,0.6209735446921055,Moderate_Review
1747,B,C,False,0.4887528145779821,Low_Review
6809,B,A,False,0.6584508548021017,Moderate_Review
1423,C,C,True,0.5713431176188272,Moderate_Review
7646,C,C,True,0.418406251836718,Low_Review
6998,B,C,False,0.5094693993726958,Moderate_Review
499,C,A,False,0.3873123334871096,Low_Review
5829,B,B,True,0.45845495067115594,Low_Review
3140,C,A,False,0.6498273407564479,Moderate_Review
6479,A,C,False,0.7898726711282676,High_Confidence
6078,D,D,True,0.9947800047900465,High_Confidence
1936,B,A,False,0.5876325282293106,Moderate_Review
5596,B,C,False,0.5040965523925255,Moderate_Review
2621,C,D,False,0.6949505662076857,Moderate_Review
2354,B,D,False,0.9943356811156193,High_Confidence
1555,A,C,False,0.3898030999812967,Low_Review
6172,A,A,True,0.5016148487672913,Moderate_Review
1656,B,D,False,0.9779288025161491,High_Confidence
2573,A,A,True,0.5579069399251226,Moderate_Review
5870,D,D,True,0.989861706217103,High_Confidence
6486,A,A,True,0.3802851426723816,Low_Review
5862,A,D,False,0.62395488390093,Moderate_Review
6753,B,B,True,0.38723266132195067,Low_Review
2109,D,B,False,0.49598110357286473,Low_Review
4144,A,A,True,0.42499084412571014,Low_Review
7585,A,B,False,0.3687980953861728,Low_Review
2842,D,D,True,0.5830899302763632,Moderate_Review
2557,C,C,True,0.6773310918674266,Moderate_Review
2369,A,D,False,0.7449479272811127,Moderate_Review
1339,A,D,False,0.985617476058985,High_Confidence
7565,A,B,False,0.48542340144326707,Low_Review
6119,D,D,True,0.9954841789290373,High_Confidence
692,A,A,True,0.44403919386892304,Low_Review
6642,A,A,True,0.5951709173074478,Moderate_Review
2801,B,C,False,0.6563513696220106,Moderate_Review
8046,B,C,False,0.5528423948625919,Moderate_Review
6309,C,C,True,0.7521938255724119,High_Confidence
1354,D,D,True,0.8267732908913883,High_Confidence
3125,B,C,False,0.780343356756151,High_Confidence
67,A,D,False,0.8854394971334856,High_Confidence
7219,C,C,True,0.6628542884680221,Moderate_Review
3721,A,A,True,0.5000510894953909,Moderate_Review
4823,D,D,True,0.8412400702401347,High_Confidence
591,A,A,True,0.7392361197340456,Moderate_Review
5257,C,A,False,0.49148789453567904,Low_Review
1873,B,A,False,0.6541773393561728,Moderate_Review
4691,C,A,False,0.43141743679707834,Low_Review
7020,C,C,True,0.7898726711282676,High_Confidence
5316,D,A,False,0.35673220374314407,Low_Review
5735,D,B,False,0.4515858264025687,Low_Review
6382,D,A,False,0.6180930958832653,Moderate_Review
1077,D,D,True,0.4302287383279529,Low_Review
804,D,D,True,0.9947800047900465,High_Confidence
6194,A,A,True,0.5641502505604707,Moderate_Review
7798,D,A,False,0.6209735446921055,Moderate_Review
5924,A,A,True,0.5106972558940777,Moderate_Review
5345,D,D,True,0.6639486530975689,Moderate_Review
6042,D,D,True,0.9917442786470954,High_Confidence
2857,C,A,False,0.4555685263767366,Low_Review
2681,A,A,True,0.5694533230310845,Moderate_Review
5756,B,C,False,0.4838012501567083,Low_Review
3486,B,B,True,0.40555842265858233,Low_Review
620,A,A,True,0.6704865397322095,Moderate_Review
227,B,D,False,0.9854676272743427,High_Confidence
6703,D,D,True,0.9142078579594257,High_Confidence
5869,D,D,True,0.9585003679744787,High_Confidence
7948,C,C,True,0.7759435854448602,High_Confidence
1260,D,A,False,0.3488754318398377,Low_Review
5430,C,C,True,0.41506542547946346,Low_Review
6859,D,D,True,0.9215378090870857,High_Confidence
3703,C,C,True,0.7445435216055736,Moderate_Review
6837,D,D,True,0.9950915695949232,High_Confidence
1378,C,C,True,0.7898726711282676,High_Confidence
7989,B,C,False,0.7873812541401995,High_Confidence
4247,A,B,False,0.3217688195273147,Low_Review
2332,B,C,False,0.38834509342163953,Low_Review
6497,D,D,True,0.999212078017052,High_Confidence
1826,C,C,True,0.7898022762038421,High_Confidence
830,C,C,True,0.49673640422972815,Low_Review
5192,D,D,True,0.8854394971334856,High_Confidence
7542,D,B,False,0.4600310307650399,Low_Review
3020,A,A,True,0.546668272323607,Moderate_Review
5468,D,D,True,0.5832505655053384,Moderate_Review
9,C,C,True,0.7923313173623316,High_Confidence
2961,C,C,True,0.6654501335338936,Moderate_Review
7855,D,B,False,0.37557113737780345,Low_Review
5209,A,A,True,0.39483653956373765,Low_Review
1645,C,A,False,0.3781947294406644,Low_Review
5385,A,D,False,0.5481670730570768,Moderate_Review
3163,A,A,True,0.4231562996969478,Low_Review
1341,B,C,False,0.5437671352422908,Moderate_Review
5949,C,C,True,0.7923313173623316,High_Confidence
4116,A,A,True,0.44402031753524596,Low_Review
6271,D,D,True,0.9829810201835073,High_Confidence
950,D,D,True,0.8478167649360344,High_Confidence
1253,A,A,True,0.4029374208877496,Low_Review
7413,C,B,False,0.38805090533928055,Low_Review
7797,C,C,True,0.6284088373929809,Moderate_Review
4632,D,A,False,0.40236661685111874,Low_Review
6213,A,A,True,0.5448379409595883,Moderate_Review
5087,D,D,True,0.9933562886195896,High_Confidence
4889,B,A,False,0.44169027090311075,Low_Review
5456,D,D,True,0.7961934376521941,High_Confidence
3099,D,B,False,0.4546015205488533,Low_Review
1559,C,C,True,0.3643843829897364,Low_Review
3241,B,A,False,0.6209735446921055,Moderate_Review
7832,A,A,True,0.5618940704149273,Moderate_Review
1432,B,A,False,0.5713048526710612,Moderate_Review
5054,A,C,False,0.5577060750715358,Moderate_Review
6806,D,D,True,0.9249272646289315,High_Confidence
5661,B,C,False,0.6453308239832916,Moderate_Review
7387,A,A,True,0.6356948649524576,Moderate_Review
6704,C,C,True,0.5320847892525733,Moderate_Review
3340,B,A,False,0.7081533040695799,Moderate_Review
5686,B,C,False,0.4789163074134843,Low_Review
5542,D,D,True,0.9954841789290373,High_Confidence
2978,D,A,False,0.45180130243381555,Low_Review
6683,D,D,True,0.815108160948835,High_Confidence
3608,A,A,True,0.41114493875969804,Low_Review
5014,C,C,True,0.3983494649295074,Low_Review
7757,D,A,False,0.42094321996954975,Low_Review
4932,B,B,True,0.4275997126162247,Low_Review
5563,D,D,True,0.9941594614400125,High_Confidence
3727,D,D,True,0.8969894640823923,High_Confidence
1128,C,C,True,0.5815361976749783,Moderate_Review
746,C,B,False,0.43837487984677764,Low_Review
2887,A,A,True,0.6508725571340523,Moderate_Review
4609,D,D,True,0.999212078017052,High_Confidence
38,A,A,True,0.3562090494368444,Low_Review
3980,A,C,False,0.5213886835082193,Moderate_Review
7968,A,B,False,0.38309861849220306,Low_Review
141,C,C,True,0.7377959608471918,Moderate_Review
4751,D,D,True,0.9824190744770204,High_Confidence
5671,D,D,True,0.6922889167075535,Moderate_Review
1213,B,B,True,0.4183813340344762,Low_Review
5872,B,C,False,0.42591161889671214,Low_Review
6517,A,A,True,0.5056305612200863,Moderate_Review
1539,B,A,False,0.6393816043248277,Moderate_Review
7502,B,C,False,0.5295469450774895,Moderate_Review
1230,B,A,False,0.6209735446921055,Moderate_Review
5096,D,A,False,0.6113957853668103,Moderate_Review
2392,D,D,True,0.9314748302814149,High_Confidence
1394,B,A,False,0.6146775915450483,Moderate_Review
7250,C,C,True,0.44684516491091175,Low_Review
4535,B,A,False,0.49206655188324167,Low_Review
3403,A,B,False,0.5596535256124161,Moderate_Review
850,A,B,False,0.5108181477033357,Moderate_Review
4026,D,D,True,0.9733209315928502,High_Confidence
6314,C,C,True,0.3878261425331473,Low_Review
2327,C,C,True,0.6674022217546371,Moderate_Review
4943,D,A,False,0.42265967219311873,Low_Review
2879,D,D,True,0.8705568317353682,High_Confidence
1520,C,C,True,0.7824257348779823,High_Confidence
7323,C,C,True,0.649412475869086,Moderate_Review
369,C,B,False,0.47076792312430216,Low_Review
7352,B,A,False,0.5819787902978176,Moderate_Review
6048,A,D,False,0.9954841789290373,High_Confidence
1096,D,D,True,0.9997096166170963,High_Confidence
2985,D,D,True,0.8930875883853028,High_Confidence
4302,A,A,True,0.5515274819448547,Moderate_Review
4981,D,D,True,0.8777751877306031,High_Confidence
4897,D,D,True,0.9057710511745183,High_Confidence
2215,A,A,True,0.5615727708285394,Moderate_Review
678,D,D,True,0.989861706217103,High_Confidence
7392,D,D,True,0.9954841789290373,High_Confidence
4130,C,C,True,0.6085665335428591,Moderate_Review
5599,D,A,False,0.40446573345036113,Low_Review
6668,A,D,False,0.8543097721199074,High_Confidence
5715,B,C,False,0.4415070468187376,Low_Review
3868,D,D,True,0.960936036991717,High_Confidence
3696,A,C,False,0.5502333614034168,Moderate_Review
8063,D,D,True,0.993788802255868,High_Confidence
6996,D,B,False,0.4183854277979804,Low_Review
7982,C,C,True,0.6714695460221496,Moderate_Review
6442,A,D,False,0.3405282522751406,Low_Review
7382,A,C,False,0.6381654277132845,Moderate_Review
3881,B,A,False,0.5787495531493965,Moderate_Review
6540,B,A,False,0.5519320417850536,Moderate_Review
4138,A,D,False,0.8887744639774506,High_Confidence
6805,D,D,True,0.9998099451653478,High_Confidence
3066,D,A,False,0.46520624643980246,Low_Review
861,A,D,False,0.4407606302783469,Low_Review
69,A,B,False,0.44638797220469373,Low_Review
2294,D,A,False,0.6108923553867155,Moderate_Review
5020,D,A,False,0.5713048526710612,Moderate_Review
4802,B,B,True,0.523618664554591,Moderate_Review
4356,B,B,True,0.36298328756252,Low_Review
6266,B,C,False,0.506550858459378,Moderate_Review
7831,B,C,False,0.6498300282557522,Moderate_Review
7317,C,C,True,0.41506542547946346,Low_Review
4579,A,B,False,0.3662523416950066,Low_Review
3699,D,D,True,0.989861706217103,High_Confidence
2004,A,A,True,0.4278429702355395,Low_Review
2088,B,B,True,0.44184505787873346,Low_Review
7623,B,B,True,0.4564733614770121,Low_Review
4278,D,D,True,0.9996701614707278,High_Confidence
3784,D,D,True,0.6797972336838437,Moderate_Review
7727,C,B,False,0.46492735077969677,Low_Review
957,C,D,False,0.9856659035267352,High_Confidence
8062,B,C,False,0.5597632368964037,Moderate_Review
6590,B,B,True,0.4314682046106882,Low_Review
4133,B,C,False,0.7549052519538257,High_Confidence
3283,A,D,False,0.7660658105766663,High_Confidence
2346,C,D,False,0.8680147951346672,High_Confidence
1497,D,D,True,0.9950915695949232,High_Confidence
1029,C,A,False,0.47303812637619524,Low_Review
7597,D,D,True,0.8529201109359353,High_Confidence
6133,D,D,True,0.5052629143565048,Moderate_Review
7489,A,A,True,0.49308355860703657,Low_Review
3349,D,D,True,0.9085507067983288,High_Confidence
1938,C,C,True,0.6557038255675529,Moderate_Review
4634,B,D,False,0.8159537333190882,High_Confidence
6769,D,D,True,0.999766186928377,High_Confidence
4638,C,C,True,0.7873812541401995,High_Confidence
4146,D,B,False,0.42428389927383203,Low_Review
4902,B,C,False,0.4854668397820719,Low_Review
465,D,D,True,0.7557468202267303,High_Confidence
4588,A,B,False,0.49761294069171064,Low_Review
2988,B,A,False,0.3365968627968992,Low_Review
1433,C,C,True,0.6859744364318309,Moderate_Review
3995,A,D,False,0.803216280745695,High_Confidence
5079,B,D,False,0.9588457674350658,High_Confidence
3932,D,D,True,0.9933575358187445,High_Confidence
2105,D,D,True,0.9936872323646332,High_Confidence
6432,C,C,True,0.7371563808834252,Moderate_Review
1065,C,C,True,0.6450940207376137,Moderate_Review
4099,C,C,True,0.6814260810477807,Moderate_Review
7482,C,C,True,0.7265897913236007,Moderate_Review
962,A,B,False,0.4309190116352802,Low_Review
1706,B,A,False,0.5108827916322357,Moderate_Review
4998,A,A,True,0.6091921171786906,Moderate_Review
391,B,C,False,0.3767702068271858,Low_Review
3542,B,C,False,0.4389420627362191,Low_Review
2808,B,C,False,0.5761112353038664,Moderate_Review
3075,D,D,True,0.9844722557784181,High_Confidence
3529,B,C,False,0.6317720780654713,Moderate_Review
2788,A,C,False,0.541853005980907,Moderate_Review
959,D,B,False,0.4796781579516879,Low_Review
5726,A,C,False,0.41467151279071335,Low_Review
3451,D,D,True,0.8226750125460246,High_Confidence
6951,C,B,False,0.4577756036847127,Low_Review
2311,B,C,False,0.3665767887961235,Low_Review
7749,B,C,False,0.575868334407828,Moderate_Review
4801,D,B,False,0.42442943557954355,Low_Review
7221,C,C,True,0.5578914112707954,Moderate_Review
5557,B,A,False,0.5014349620902232,Moderate_Review
5647,A,D,False,0.7272323665948894,Moderate_Review
7145,A,A,True,0.42265967219311873,Low_Review
4335,B,D,False,0.3037184247087436,Low_Review
7761,D,A,False,0.6188599700388935,Moderate_Review
1986,D,C,False,0.4729129791443225,Low_Review
6937,A,D,False,0.565170922656094,Moderate_Review
6756,C,C,True,0.7445435216055736,Moderate_Review
3955,A,C,False,0.5396391989553673,Moderate_Review
4512,D,D,True,0.9928261145127772,High_Confidence
3209,B,C,False,0.7250099046116579,Moderate_Review
7177,C,C,True,0.660748975517588,Moderate_Review
2044,B,D,False,0.98821448583178,High_Confidence
6916,B,A,False,0.5643833740955932,Moderate_Review
7144,C,C,True,0.5843628889246051,Moderate_Review
5189,B,C,False,0.5316316531918054,Moderate_Review
5335,A,A,True,0.4232533452538493,Low_Review
1791,A,A,True,0.4593666690585691,Low_Review
7956,D,D,True,0.475878530268111,Low_Review
7702,B,A,False,0.5797740957854379,Moderate_Review
1479,A,B,False,0.4129319874480458,Low_Review
7251,A,A,True,0.5331955991147955,Moderate_Review
6399,C,A,False,0.5713048526710612,Moderate_Review
757,B,B,True,0.525693384047661,Moderate_Review
4394,B,D,False,0.9626097256493528,High_Confidence
4308,C,B,False,0.4183813340344762,Low_Review
157,C,C,True,0.660379985914098,Moderate_Review
6855,A,C,False,0.5343738259205695,Moderate_Review
5843,D,D,True,0.9933575358187445,High_Confidence
5638,B,C,False,0.449483946621719,Low_Review
7356,A,A,True,0.5915528382392574,Moderate_Review
423,B,C,False,0.6876961250192881,Moderate_Review
1338,D,D,True,0.9936872323646332,High_Confidence
7025,A,C,False,0.5414084647512225,Moderate_Review
5747,C,D,False,0.5504814342943211,Moderate_Review
3448,A,C,False,0.5343738259205695,Moderate_Review
3606,C,D,False,0.9814937954541504,High_Confidence
2075,B,C,False,0.7759435854448602,High_Confidence
5272,D,D,True,0.6803285427829352,Moderate_Review
2366,B,A,False,0.3742664294205503,Low_Review
3749,D,D,True,0.9158643603467831,High_Confidence
1176,C,C,True,0.40339726772363577,Low_Review
2566,D,D,True,0.44899538050647164,Low_Review
4387,B,B,True,0.3436150792745447,Low_Review
6056,B,B,True,0.43657317728567113,Low_Review
7958,C,A,False,0.3520118151427374,Low_Review
1870,A,D,False,0.6039817680254416,Moderate_Review
5027,A,A,True,0.5200262813861796,Moderate_Review
2995,D,B,False,0.4183813340344762,Low_Review
8012,D,D,True,0.9530084587670516,High_Confidence
2323,D,D,True,0.9997096166170963,High_Confidence
4008,D,D,True,0.9875858587669775,High_Confidence
986,A,C,False,0.4415070468187376,Low_Review
2764,D,A,False,0.3512816959233114,Low_Review
62,D,C,False,0.5276805851604561,Moderate_Review
7283,D,D,True,0.687689011823482,Moderate_Review
130,A,B,False,0.44686266186914503,Low_Review
4505,C,C,True,0.6317720780654713,Moderate_Review
5092,A,C,False,0.3756867261292038,Low_Review
4982,C,C,True,0.7873812541401995,High_Confidence
6307,D,D,True,0.9889144430064537,High_Confidence
6991,B,C,False,0.6191781729073275,Moderate_Review
276,C,B,False,0.4924681777600533,Low_Review
5384,C,C,True,0.3765270252463865,Low_Review
5619,C,A,False,0.5312593926984434,Moderate_Review
5085,C,D,False,0.8533480164641861,High_Confidence
7030,B,A,False,0.4501789648268706,Low_Review
1772,A,C,False,0.3765270252463865,Low_Review
4731,A,A,True,0.6870503973055102,Moderate_Review
3278,B,C,False,0.4687453508514247,Low_Review
4697,D,C,False,0.4236415162744567,Low_Review
741,B,B,True,0.4114583932302846,Low_Review
8045,A,C,False,0.545368375911644,Moderate_Review
788,A,A,True,0.3661202328430012,Low_Review
6061,C,C,True,0.5892124992384908,Moderate_Review
4115,C,C,True,0.6654501335338936,Moderate_Review
511,B,C,False,0.3743363670538868,Low_Review
7574,B,C,False,0.4953039176133469,Low_Review
3999,C,C,True,0.780343356756151,High_Confidence
2124,A,C,False,0.5542717701725249,Moderate_Review
6917,D,A,False,0.43912570225425424,Low_Review
6956,C,A,False,0.3287602345375656,Low_Review
7444,D,A,False,0.5918510636489821,Moderate_Review
5847,B,C,False,0.5704570130835788,Moderate_Review
5459,A,A,True,0.7086520303997269,Moderate_Review
